,words,polarity_score,count_up,count_down,total
2124,새누리당/NNG,0.4616029079482981,6.0,18.0,24.0
2125,과제/NNG,0.5777116148555388,68.0,163.0,231.0
2126,왕좌/NNG,0.052587673057401,3.0,79.0,82.0
2127,노릴/VV,0.4373080180562824,6.0,19.0,25.0
2128,법제화/NNG,0.63470399842891,11.0,24.0,35.0
2129,멈춰/VV,0.488756020180551,6.0,17.0,23.0
2130,재형저축/NNG,0.1731010904806118,3.0,24.0,27.0
2131,출하량/NNG,0.1288194161716181,4.0,43.0,47.0
2132,돌려받/VV,0.4103136959540428,8.0,27.0,35.0
2133,안내/NNG,0.5539234895379578,24.0,60.0,84.0
2134,수상/NNG,0.5614089420992815,15.0,37.0,52.0
2135,상환액/NNG,0.4396218170936173,20.0,63.0,83.0
2136,도보/NNG,0.6559620270844237,9.0,19.0,28.0
2137,베이/NNG,0.4154426171534683,15.0,50.0,65.0
2138,전면/NNG,0.6178377383307991,58.0,130.0,188.0
2139,유동성비율/NNG,0.3462021809612235,14.0,56.0,70.0
2140,쏠린/VV,0.4508679566006633,14.0,43.0,57.0
2141,서초/NNG,0.740711642986804,23.0,43.0,66.0
2142,부를/VV,0.7553502130063061,12.0,22.0,34.0
2143,비트/NNG,0.3462021809612235,14.0,56.0,70.0
2144,주택수/NNG,0.2865121497610126,6.0,29.0,35.0
2145,신뢰도/NNG,0.5539234895379578,22.0,55.0,77.0
2146,출구/NNG,0.6020907494977802,10.0,23.0,33.0
2147,금지/NNG,0.6563833257530713,82.0,173.0,255.0
2148,나이/NNG,0.5641813319368089,11.0,27.0,38.0
2149,알렸/VV,0.2443780100902755,3.0,17.0,20.0
2150,실적/NNG;부진/NNG,0.7501047254159845,39.0,72.0,111.0
2151,가격/NNG;내리/VV,0.6391424879284128,6.0,13.0,19.0
2152,시중/NNG;유동성/NNG;흡수/NNG,0.4214635246484461,7.0,23.0,30.0
2153,투자/NNG;감소/NNG,0.6924043619224473,13.0,26.0,39.0
2154,갑작/NNG,0.7553502130063061,6.0,11.0,17.0
2155,자문/NNG,0.3834854927570477,18.0,65.0,83.0
2156,시리/NNG,0.7180489679195748,14.0,27.0,41.0
2157,리파이낸싱/NNG,0.3913589871735571,13.0,46.0,59.0
2158,속출/NNG,0.5934894530763833,12.0,28.0,40.0
2159,반토막/NNG,0.4039025444547608,7.0,24.0,31.0
2160,해상/NNG,0.6253974881880168,14.0,31.0,45.0
2161,기대/NNG;인플레이션/NNG;하락/NNG,0.761644798114692,11.0,20.0,31.0
2162,끼치/VV,0.7370756110787341,33.0,62.0,95.0
2163,앞지르/VV,0.1846411631793193,2.0,15.0,17.0
2164,베어스티프닝/NNG,0.6647081874455493,12.0,25.0,37.0
2165,부채/NNG;많/VA,0.6924043619224473,6.0,12.0,18.0
2166,당좌예금/NNG,0.4775202496016877,10.0,29.0,39.0
2167,부동산/NNG;경기/NNG;침체/NNG,0.6559620270844237,18.0,38.0,56.0
2168,새벽/NNG,0.4651265942685142,44.0,131.0,175.0
2169,자금/NNG;확보/NNG,0.6924043619224471,14.0,28.0,42.0
2170,오픈/NNG,0.3692823263586386,16.0,60.0,76.0
2171,손해/NNG,0.7430680957216508,22.0,41.0,63.0
2172,받아들여질/VV,0.6924043619224473,6.0,12.0,18.0
2173,전망/NNG;넘/VV,0.6462440711276174,7.0,15.0,22.0
2174,세계경제포럼/NNG,0.3846690899569151,5.0,18.0,23.0
2175,매장량/NNG,0.0814593366967585,1.0,17.0,18.0
2176,고령자/NNG,0.1298258178604588,3.0,32.0,35.0
2177,체불/NNG,0.6434464777461126,46.0,99.0,145.0
2178,펼치/VV,0.6985318341518494,57.0,113.0,170.0
2179,포워드/NNG,0.4176407262389364,19.0,63.0,82.0
2180,선반/NNG,0.4214635246484461,7.0,23.0,30.0
2181,눈길/NNG,0.4116998908728065,22.0,74.0,96.0
2182,알려진/VV,0.6810534707433907,30.0,61.0,91.0
2183,탈환/NNG,0.5539234895379578,6.0,15.0,21.0
2184,금리/NNG;인하/NNG;기대/NNG;낮/VV,0.4327527262015295,5.0,16.0,21.0
2185,지현/NNG,0.7385646527172772,8.0,15.0,23.0
2186,경제/NNG;불확실성/NNG,0.7640323993627005,16.0,29.0,45.0
2187,태풍/NNG,0.7385646527172772,8.0,15.0,23.0
2188,중소기업중앙회/NNG,0.2308014539741491,4.0,24.0,28.0
2189,도서관/NNG,0.3877464426765704,7.0,25.0,32.0
2190,대체/MAG,0.4276615176579821,21.0,68.0,89.0
2191,예약/NNG,0.4616029079482981,12.0,36.0,48.0
2192,색채/NNG,0.377675106503153,6.0,22.0,28.0
2193,공부/NNG,0.5101926877323295,7.0,19.0,26.0
2194,전매/NNG,0.2215693958151831,4.0,25.0,29.0
2195,농가/NNG,0.7147399865005907,16.0,31.0,47.0
2196,최종안/NNG,0.498531140584162,9.0,25.0,34.0
2197,비둘기/NNG;통화/NNG;완화/NNG;선호/NNG,0.4260949919522752,4.0,13.0,17.0
2198,증분/NNG,0.5193032714418354,6.0,16.0,22.0
2199,고질/NNG,0.6924043619224471,7.0,14.0,21.0
2200,추종/NNG,0.6377408596654119,70.0,152.0,222.0
2201,선착순/NNG,0.5252722745618565,22.0,58.0,80.0
2202,조세/NNG,0.7553502130063061,30.0,55.0,85.0
2203,제너럴/NNG,0.2769617447689789,3.0,15.0,18.0
2204,신고가종목/NNG,0.0814593366967585,1.0,17.0,18.0
2205,가리키/VV,0.4616029079482981,9.0,27.0,36.0
2206,국채선물/NNG;약세/NNG,0.3231220355638087,7.0,30.0,37.0
2207,줄줄이/MAG,0.4753820992303369,23.0,67.0,90.0
2208,구독/NNG,0.7162803744025317,15.0,29.0,44.0
2209,영업이익률/NNG,0.6036345719323899,102.0,234.0,336.0
2210,배당률/NNG,0.7253759982044686,11.0,21.0,32.0
2211,감면/NNG,0.3722604096357243,50.0,186.0,236.0
2212,뇌물/NNG,0.6391424879284128,6.0,13.0,19.0
2213,공헌/NNG,0.2769617447689789,3.0,15.0,18.0
2214,이직/NNG,0.1457693393520941,2.0,19.0,21.0
2215,온전/NNG,0.4327527262015295,5.0,16.0,21.0
2216,월단위/NNG,0.2517834043354354,4.0,22.0,26.0
2217,자산/NNG;매입/NNG;종료/NNG,0.3846690899569151,5.0,18.0,23.0
2218,이어서/VV,0.7331340302708266,9.0,17.0,26.0
2219,콘셉트/NNG,0.4260949919522752,4.0,13.0,17.0
2220,해킹/NNG,0.1731010904806118,2.0,16.0,18.0
2221,통관기준/NNG,0.7201005363993451,13.0,25.0,38.0
2222,한발/MAG,0.4039025444547608,7.0,24.0,31.0
2223,레이/NNG,0.7253759982044686,11.0,21.0,32.0
2224,비정규직/NNG,0.6154705439310643,16.0,36.0,52.0
2225,미/NNG;fed/NNG;금리/NNG;인하/NNG,0.4327527262015295,5.0,16.0,21.0
2226,fed/NNG;금리/NNG;인하/NNG,0.5429274897456411,158.0,403.0,561.0
2227,마이너스금리/NNG,0.4344860482023367,235.0,749.0,984.0
2228,타게팅/NNG,0.5239816792926627,14.0,37.0,51.0
2229,달러채/NNG,0.4176407262389364,19.0,63.0,82.0
2230,進退/NNG,0.5193032714418354,6.0,16.0,22.0
2231,외곽/NNG,0.6391424879284128,6.0,13.0,19.0
2232,구조/NNG;개선/NNG,0.6462440711276174,7.0,15.0,22.0
2233,금리/NNG;인하/NNG;기대/NNG;크/VV,0.7356796345426001,17.0,32.0,49.0
2234,금리/NNG;인하/NNG;기대/NNG;축소/NNG,0.4039025444547608,7.0,24.0,31.0
2235,일학/NNG,0.1731010904806118,2.0,16.0,18.0
2236,금리/NNG;오르/VV,0.7004555754331734,87.0,172.0,259.0
2237,환급/NNG,0.721994291919133,61.0,117.0,178.0
2238,해외진출/NNG,0.7553502130063061,12.0,22.0,34.0
2239,납부액/NNG,0.4616029079482981,6.0,18.0,24.0
2240,집주인/NNG,0.0477520249601687,1.0,29.0,30.0
2241,트인/VV,0.2517834043354354,4.0,22.0,26.0
2242,부채/NNG;줄/VV,0.6924043619224471,7.0,14.0,21.0
2243,기자/NNG,0.5421443095532357,718.0,1834.0,2552.0
2244,뉴스/NNG,0.7033083676220132,129.0,254.0,383.0
2245,청취/NNG,0.6924043619224473,9.0,18.0,27.0
2246,인창/NNG,0.7385646527172772,8.0,15.0,23.0
2247,역대/NNG,0.7349793874128242,164.0,309.0,473.0
2248,의중/NNG,0.7331340302708266,9.0,17.0,26.0
2249,보유자/NNG,0.2769617447689788,14.0,70.0,84.0
2250,부채비율/NNG;높/VA,0.5275461805123408,8.0,21.0,29.0
2251,보너스/NNG,0.5303522772171937,18.0,47.0,65.0
2252,스캔들/NNG,0.534140507768745,27.0,70.0,97.0
2253,일제히/MAG,0.6837708910755339,198.0,401.0,599.0
2254,성동/NNG,0.3573699932502953,8.0,31.0,39.0
2255,휴가/NNG,0.568126655936367,32.0,78.0,110.0
2256,만료/NNG,0.7418618163454792,30.0,56.0,86.0
2257,텐트/NNG,0.3513693776919881,17.0,67.0,84.0
2258,이어질지/VV,0.6726213801532344,17.0,35.0,52.0
2259,노동조합/NNG,0.1846411631793193,4.0,30.0,34.0
2260,관심종목/NNG,0.532618739940344,5.0,13.0,18.0
2261,즉시/MAG,0.5687607258648674,23.0,56.0,79.0
2262,총비/NNG,0.0446712491562869,1.0,31.0,32.0
2263,장학/NNG,0.5665126597547296,9.0,22.0,31.0
2264,응원/NNG,0.1731010904806118,2.0,16.0,18.0
2265,꼬집/VV,0.6231639257302025,9.0,20.0,29.0
2266,기후/NNG,0.259028969927822,26.0,139.0,165.0
2267,권장/NNG,0.2967447265381916,3.0,14.0,17.0
2268,감속/NNG,0.3692823263586385,24.0,90.0,114.0
2269,지식재산/NNG,0.761644798114692,11.0,20.0,31.0
2270,가져가/VV,0.5652280505489364,20.0,49.0,69.0
2271,설립자/NNG,0.532618739940344,5.0,13.0,18.0
2272,편익/NNG,0.5539234895379578,8.0,20.0,28.0
2273,금리/NNG;인상/NNG;없/VA,0.7288466967604708,10.0,19.0,29.0
2274,매진/NNG,0.488756020180551,6.0,17.0,23.0
2275,여전채/NNG;스프레드/NNG;확대/NNG,0.7553502130063061,6.0,11.0,17.0
2276,무산/NNG,0.719381155244101,40.0,77.0,117.0
2277,디자인/NNG,0.2967447265381916,6.0,28.0,34.0
2278,원장/NNG,0.4971108239443211,28.0,78.0,106.0
2279,들어오/VV,0.6714224115611609,48.0,99.0,147.0
2280,몰리/VV,0.7343174588911183,219.0,413.0,632.0
2281,혼인/NNG,0.2885018174676864,5.0,24.0,29.0
2282,첨단/NNG,0.7669709855140955,36.0,65.0,101.0
2283,수요/NNG;줄/VV,0.5101926877323295,7.0,19.0,26.0
2284,팩트/NNG,0.5770036349353728,10.0,24.0,34.0
2285,혁신성장/NNG,0.1013274675984069,3.0,41.0,44.0
2286,수탁/NNG,0.4616029079482981,12.0,36.0,48.0
2287,공적연금/NNG,0.659432725640426,10.0,21.0,31.0
2288,편중/NNG,0.5846970167345109,19.0,45.0,64.0
2289,경착륙/NNG,0.3632285177298084,16.0,61.0,77.0
2290,지나가/VV,0.568126655936367,16.0,39.0,55.0
2291,질주/NNG,0.4616029079482981,6.0,18.0,24.0
2292,비용/NNG;부담/NNG;완화/NNG,0.325837346787034,4.0,17.0,21.0
2293,의구심/NNG;크/VV,0.5770036349353728,5.0,12.0,17.0
2294,딜러/NNG,0.664388000457377,83.0,173.0,256.0
2295,퍼포먼스/NNG,0.651674693574068,8.0,17.0,25.0
2296,철저히/MAG,0.6924043619224473,16.0,32.0,48.0
2297,송주/NNG,0.5874946101160158,14.0,33.0,47.0
2298,플러그/NNG,0.0814593366967585,1.0,17.0,18.0
2299,사업장/NNG,0.7290737518061905,169.0,321.0,490.0
2300,갈등/NNG,0.7249880966011506,178.0,340.0,518.0
2301,완연/NNG,0.63470399842891,11.0,24.0,35.0
2302,신용등급/NNG;부정적/VAX,0.7456662359164816,7.0,13.0,20.0
2303,면허/NNG,0.5193032714418354,6.0,16.0,22.0
2304,대하/VV,0.7162803744025316,75.0,145.0,220.0
2305,통화/NNG;절상/NNG,0.5770036349353728,5.0,12.0,17.0
2306,보탬/VV,0.5934894530763833,6.0,14.0,20.0
2307,지방은행/NNG,0.763586118755596,59.0,107.0,166.0
2308,손실/NNG;흡수/NNG,0.5418816745480022,9.0,23.0,32.0
2309,인텔리/NNG,0.7385646527172772,8.0,15.0,23.0
2310,위험자산/NNG;강세/NNG,0.5539234895379578,8.0,20.0,28.0
2311,경제/NNG;안정/NNG,0.5539234895379578,6.0,15.0,21.0
2312,방한/NNG,0.4945745442303194,5.0,14.0,19.0
2313,입주/NNG,0.6817519871236404,96.0,195.0,291.0
2314,주간사/NNG,0.6924043619224473,23.0,46.0,69.0
2315,부동산/NNG;부진/NNG,0.5770036349353728,5.0,12.0,17.0
2316,배당소득세/NNG,0.4945745442303194,5.0,14.0,19.0
2317,하상/NNG,0.6093158384917536,11.0,25.0,36.0
2318,금리/NNG;인하/NNG;기대/NNG;줄/VV,0.484683053345713,7.0,20.0,27.0
2319,여력/NNG;확대/NNG,0.5770036349353728,5.0,12.0,17.0
2320,안정국면/NNG,0.3864582485148543,12.0,43.0,55.0
2321,상여금/NNG,0.5858806139343785,11.0,26.0,37.0
2322,특별자산/NNG,0.488756020180551,6.0,17.0,23.0
2323,최다/NNG,0.5385367259396812,14.0,36.0,50.0
2324,종금/MAG,0.6020907494977802,10.0,23.0,33.0
2325,말씀/NNG,0.5035668086708707,24.0,66.0,90.0
2326,재무활동/NNG,0.2077213085767341,3.0,20.0,23.0
2327,지정학/NNG;불확실성/NNG,0.4260949919522752,4.0,13.0,17.0
2328,예민/NNG,0.6622998244475583,11.0,23.0,34.0
2329,탐색/NNG,0.7531415866524864,62.0,114.0,176.0
2330,분과/NNG,0.4260949919522752,4.0,13.0,17.0
2331,자본비용/NNG,0.3590244839597874,7.0,27.0,34.0
2332,제철/NNG,0.060209074949778,1.0,23.0,24.0
2333,입출금/NNG,0.6924043619224473,16.0,32.0,48.0
2334,신사업/NNG,0.7640323993627005,16.0,29.0,45.0
2335,설득/NNG,0.6924043619224473,8.0,16.0,24.0
2336,인센티브/NNG,0.6491290893022943,30.0,64.0,94.0
2337,사모/NNG,0.7349543506439385,95.0,179.0,274.0
2338,과감/NNG,0.7319703254608727,37.0,70.0,107.0
2339,코드/NNG,0.5262273150610599,38.0,100.0,138.0
2340,탈당/NNG,0.4214635246484461,7.0,23.0,30.0
2341,서도/NNG,0.4327527262015295,5.0,16.0,21.0
2342,명령/NNG,0.7059809180385737,26.0,51.0,77.0
2343,영리/NNG,0.488756020180551,6.0,17.0,23.0
2344,금융지원/NNG,0.551359028938245,86.0,216.0,302.0
2345,이미지/NNG,0.5225693297527904,20.0,53.0,73.0
2346,지사/NNG,0.377675106503153,6.0,22.0,28.0
2347,명품/NNG,0.4431387916303662,8.0,25.0,33.0
2348,비핵화/NNG,0.4616029079482981,6.0,18.0,24.0
2349,보름/NNG,0.4072966834837925,5.0,17.0,22.0
2350,부동산투자신탁/NNG,0.5665126597547296,9.0,22.0,31.0
2351,지원금액/NNG,0.5770036349353728,5.0,12.0,17.0
2352,서플라이체인/NNG,0.4616029079482982,5.0,15.0,20.0
2353,인수단/NNG,0.6391424879284128,12.0,26.0,38.0
2354,진흥/NNG,0.7270245800185696,21.0,40.0,61.0
2355,필요시/NNG,0.6217508556038301,22.0,49.0,71.0
2356,순유입/NNG,0.7415222914867399,234.0,437.0,671.0
2357,금리/NNG;내리/VV,0.645549931416417,62.0,133.0,195.0
2358,내수/NNG;활성화/NNG,0.7331340302708266,9.0,17.0,26.0
2359,지수선물/NNG,0.1888375532515765,3.0,22.0,25.0
2360,패시브/NNG,0.4616029079482982,11.0,33.0,44.0
2361,대주/NNG,0.5770036349353728,5.0,12.0,17.0
2362,이차보전/NNG,0.3462021809612235,7.0,28.0,35.0
2363,사퇴/NNG,0.5350397342128002,17.0,44.0,61.0
2364,김국/NNG,0.2637730902561704,4.0,21.0,25.0
2365,포워드가이던스/NNG,0.5489331878304087,44.0,111.0,155.0
2366,나스닥100/NNG,0.3612544496986681,6.0,23.0,29.0
2367,업황/NNG;회복/NNG,0.3894774535813766,9.0,32.0,41.0
2368,지수화/NNG,0.329716362820213,5.0,21.0,26.0
2369,일대/NNG,0.6109450252256888,15.0,34.0,49.0
2370,생계/NNG,0.488756020180551,6.0,17.0,23.0
2371,반사이익/NNG,0.3542533944719498,11.0,43.0,54.0
2372,설문/NNG,0.5846970167345109,19.0,45.0,64.0
2373,부의효과/NNG,0.5702153568773095,7.0,17.0,24.0
2374,대미/NNG,0.7259077987896624,65.0,124.0,189.0
2375,중앙은행장/NNG,0.2596516357209177,3.0,16.0,19.0
2376,국고채/NNG;오르/VV,0.6000837803327876,13.0,30.0,43.0
2377,최저/NNG;떨어/VV,0.3462021809612235,5.0,20.0,25.0
2378,유동성/NNG;개선/NNG,0.6924043619224473,6.0,12.0,18.0
2379,전세가격/NNG;상승/NNG,0.6622998244475583,11.0,23.0,34.0
2380,성적표/NNG,0.6924043619224473,8.0,16.0,24.0
2381,기조연설/NNG,0.2885018174676864,5.0,24.0,29.0
2382,밝혔으며/VV,0.6294585108385884,10.0,22.0,32.0
2383,응찰액/NNG,0.5385367259396812,7.0,18.0,25.0
2384,분리/NNG,0.7261801844552495,43.0,82.0,125.0
2385,거래소/NNG,0.6639493881448124,70.0,146.0,216.0
2386,금리/NNG;인하/NNG;기대/NNG;후퇴/NNG,0.5398406889564843,23.0,59.0,82.0
2387,부동산정보/NNG,0.5035668086708708,8.0,22.0,30.0
2388,재연/NNG,0.7331340302708266,18.0,34.0,52.0
2389,매입량/NNG,0.1154007269870745,2.0,24.0,26.0
2390,재정/NNG;적자/NNG,0.6482083388210145,22.0,47.0,69.0
2391,순증액/NNG,0.6924043619224473,12.0,24.0,36.0
2392,공원/NNG,0.6662758954348078,51.0,106.0,157.0
2393,투자비/NNG,0.3692823263586386,4.0,15.0,19.0
2394,기다려/VV,0.7553502130063061,6.0,11.0,17.0
2395,내리/VV,0.5410575768817465,942.0,2411.0,3353.0
2396,회원/NNG,0.5748262627280695,22.0,53.0,75.0
2397,성장/NNG;부진/NNG,0.532618739940344,5.0,13.0,18.0
2398,통지/NNG,0.7201005363993451,13.0,25.0,38.0
2399,이슬람금융/NNG,0.0177539579980114,1.0,78.0,79.0
2400,수입/NNG;증가/NNG,0.6154705439310643,8.0,18.0,26.0
2401,cd/NNG;금리/NNG;하락/NNG,0.2967447265381916,3.0,14.0,17.0
2402,cb/NNG,0.6805683899237729,115.0,234.0,349.0
2403,외부요인/NNG,0.3462021809612236,4.0,16.0,20.0
2404,할할/MAG,0.7553502130063061,6.0,11.0,17.0
2405,투자포인트/NNG,0.6231639257302025,9.0,20.0,29.0
2406,부사장/NNG,0.325837346787034,8.0,34.0,42.0
2407,공지/NNG,0.3956596353842555,10.0,35.0,45.0
2408,껑충/MAG,0.6154705439310643,8.0,18.0,26.0
2409,부인/NNG,0.5752282391355716,27.0,65.0,92.0
2410,보호무역주의/NNG,0.5211645734900141,70.0,186.0,256.0
2411,중외/NNG,0.1065237479880688,2.0,26.0,28.0
2412,대면/NNG,0.761644798114692,22.0,40.0,62.0
2413,남중/NNG,0.5665126597547296,9.0,22.0,31.0
2414,실사/NNG,0.7663504588267862,57.0,103.0,160.0
2415,구상/NNG,0.6924043619224473,18.0,36.0,54.0
2416,알파벳/NNG,0.565835822646301,38.0,93.0,131.0
2417,담보물/NNG,0.5035668086708708,8.0,22.0,30.0
2418,결단/NNG,0.325837346787034,4.0,17.0,21.0
2419,미래가격/NNG,0.4039025444547608,7.0,24.0,31.0
2420,우려/NNG;과도/NNG,0.7553502130063061,6.0,11.0,17.0
2421,변환/NNG,0.5275461805123408,8.0,21.0,29.0
2422,미온/NNG,0.6924043619224473,6.0,12.0,18.0
2423,갑작/VA,0.4775202496016877,10.0,29.0,39.0
2424,국제/NNG;유가/NNG;급락/NNG,0.7288466967604708,10.0,19.0,29.0
2425,키프/NNG,0.1340137474688607,3.0,31.0,34.0
2426,바다/NNG,0.7288466967604708,10.0,19.0,29.0
2427,블록체인/NNG,0.3115819628651012,9.0,40.0,49.0
2428,규제당국/NNG,0.651674693574068,8.0,17.0,25.0
2429,쪼그라들/VV,0.4260949919522752,4.0,13.0,17.0
2430,원하/VV,0.5298398595580466,44.0,115.0,159.0
2431,주거비/NNG;부담/NNG,0.5770036349353728,5.0,12.0,17.0
2432,가계/NNG;부채/NNG;우려/NNG,0.5934894530763833,6.0,14.0,20.0
2433,금값/NNG,0.1902790612916648,18.0,131.0,149.0
2434,마이너스수익률/NNG,0.4616029079482982,5.0,15.0,20.0
2435,해제/NNG,0.6149644003916472,135.0,304.0,439.0
2436,레벨업/NNG,0.5303522772171937,18.0,47.0,65.0
2437,날갯짓/NNG,0.6559620270844237,9.0,19.0,28.0
2438,협의체/NNG,0.7356796345426001,17.0,32.0,49.0
2439,부담금/NNG,0.3138899774048427,17.0,75.0,92.0
2440,주저/NNG,0.6109450252256888,15.0,34.0,49.0
2441,부부/NNG,0.3804419571002457,25.0,91.0,116.0
2442,인플레이션/NNG;위험/NNG,0.484683053345713,7.0,20.0,27.0
2443,금융규제안/NNG,0.0419639007225725,1.0,33.0,34.0
2444,모양새/NNG,0.6496633519272345,38.0,81.0,119.0
2445,양립/NNG,0.2769617447689789,4.0,20.0,24.0
2446,비용/NNG;낮/VV,0.7553502130063061,6.0,11.0,17.0
2447,중소기업/NNG,0.5656025992571316,339.0,830.0,1169.0
2448,명암/NNG,0.4260949919522752,4.0,13.0,17.0
2449,맞이해/VV,0.4260949919522752,4.0,13.0,17.0
2450,유료/NNG,0.2885018174676864,5.0,24.0,29.0
2451,유가/NNG;급등/NNG,0.7418618163454792,15.0,28.0,43.0
2452,전망/NNG;불확실성/NNG,0.6924043619224474,11.0,22.0,33.0
2453,브랜드/NNG,0.6189675356579453,59.0,132.0,191.0
2454,성북/NNG,0.7385646527172772,8.0,15.0,23.0
2455,생계비/NNG,0.3342641747211814,7.0,29.0,36.0
2456,국고채/NNG;금리/NNG;급락/NNG,0.377675106503153,6.0,22.0,28.0
2457,담보자산/NNG,0.1978298176921277,7.0,49.0,56.0
2458,불공정거래/NNG,0.5830773574083766,8.0,19.0,27.0
2459,돌아오/VV,0.6788278058063207,25.0,51.0,76.0
2460,금융업계/NNG,0.5193032714418354,6.0,16.0,22.0
2461,테일러준칙/NNG,0.7319703254608727,37.0,70.0,107.0
2462,달러인덱스/NNG;상승/NNG,0.4039025444547608,7.0,24.0,31.0
2463,아동/NNG,0.5193032714418354,9.0,24.0,33.0
2464,대출/NNG;금리/NNG;최대/NNG,0.5193032714418354,6.0,16.0,22.0
2465,중소기업정책자금/NNG,0.1384808723844894,2.0,20.0,22.0
2466,사이즈/NNG,0.6924043619224471,7.0,14.0,21.0
2467,개미/NNG,0.225172150218682,20.0,123.0,143.0
2468,마일/NNG,0.3147292554192942,5.0,22.0,27.0
2469,빌린/VV,0.6924043619224473,8.0,16.0,24.0
2470,금리/NNG;가격/NNG;반대/NNG,0.466041397447801,35.0,104.0,139.0
2471,테마주/NNG,0.6294585108385884,15.0,33.0,48.0
2472,수출/NNG;모멘텀/NNG,0.6391424879284128,6.0,13.0,19.0
2473,투자가/NNG,0.675516450656046,40.0,82.0,122.0
2474,문단/NNG,0.3956596353842556,4.0,14.0,18.0
2475,노무/NNG,0.6924043619224473,6.0,12.0,18.0
2476,단지/MAG,0.709458656551079,104.0,203.0,307.0
2477,질병/NNG,0.2967447265381916,3.0,14.0,17.0
2478,급부상/NNG,0.6231639257302025,9.0,20.0,29.0
2479,부작용/NNG;우려/NNG,0.6924043619224474,11.0,22.0,33.0
2480,예술/NNG,0.4616029079482982,8.0,24.0,32.0
2481,대인/NNG,0.5193032714418354,6.0,16.0,22.0
2482,자율주행/NNG,0.2186540090281412,6.0,38.0,44.0
2483,미래/NNG,0.6690957002339688,244.0,505.0,749.0
2484,케이뱅크/NNG,0.5068580950020529,56.0,153.0,209.0
2485,자기자본비율/NNG,0.6352333595618782,50.0,109.0,159.0
2486,점수/NNG,0.5463006892232152,43.0,109.0,152.0
2487,이중고/NNG,0.7331340302708266,9.0,17.0,26.0
2488,김치프리미엄/NNG,0.1731010904806118,3.0,24.0,27.0
2489,수순/NNG,0.7501047254159845,39.0,72.0,111.0
2490,담대/NNG,0.5275461805123408,8.0,21.0,29.0
2491,불똥/NNG,0.5770036349353728,5.0,12.0,17.0
2492,종목군/NNG,0.0814593366967585,2.0,34.0,36.0
2493,할인/NNG,0.7362274228036148,126.0,237.0,363.0
2494,토스/NNG,0.6822219448353525,67.0,136.0,203.0
2495,임금/NNG;하락/NNG,0.6924043619224473,6.0,12.0,18.0
2496,법정관리/NNG,0.5354593732200259,58.0,150.0,208.0
2497,악순환/NNG,0.6798151917056754,54.0,110.0,164.0
2498,차기/NNG,0.7133863122837335,68.0,132.0,200.0
2499,강서/NNG,0.5539234895379578,8.0,20.0,28.0
2500,부동산/NNG;pf/NNG;부실/NNG,0.6020907494977802,10.0,23.0,33.0
2501,특별대출/NNG,0.2596516357209177,3.0,16.0,19.0
2502,이자/NNG;부담/NNG;경감/NNG,0.3846690899569151,5.0,18.0,23.0
2503,체인/NNG,0.498531140584162,9.0,25.0,34.0
2504,아크/NNG,0.3956596353842556,8.0,28.0,36.0
2505,양회/NNG,0.5128921199425535,20.0,54.0,74.0
2506,편집/NNG,0.659432725640426,10.0,21.0,31.0
2507,파생시장/NNG,0.7133863122837335,17.0,33.0,50.0
2508,규제비율/NNG,0.7616447981146921,33.0,60.0,93.0
2509,일본식/NNG,0.3956596353842556,8.0,28.0,36.0
2510,세탁기/NNG,0.3462021809612236,4.0,16.0,20.0
2511,투자이익/NNG,0.5988362049059004,16.0,37.0,53.0
2512,친화/NNG,0.5245487590321569,25.0,66.0,91.0
2513,충당금적립전/NNG,0.6924043619224473,6.0,12.0,18.0
2514,순수익/NNG,0.2077213085767341,3.0,20.0,23.0
2515,고령사회/NNG,0.7225088993973362,12.0,23.0,35.0
2516,안팎/NNG,0.3916630734106772,28.0,99.0,127.0
2517,패스/NNG,0.6391424879284128,6.0,13.0,19.0
2518,양도/NNG,0.6924043619224471,14.0,28.0,42.0
2519,위험자산/NNG;선호/NNG;강화/NNG,0.3462021809612235,5.0,20.0,25.0
2520,대다수/NNG,0.7294974527397212,59.0,112.0,171.0
2521,공개시장조작/NNG,0.4130131281642668,17.0,57.0,74.0
2522,전미경제학회/NNG,0.0814593366967585,1.0,17.0,18.0
2523,서부텍사스산원유/NNG,0.5000698169439897,39.0,108.0,147.0
2524,패닉/NNG,0.3214734537497076,13.0,56.0,69.0
2525,세운/VV,0.1491332471832963,7.0,65.0,72.0
2526,애로/NNG,0.6154705439310643,32.0,72.0,104.0
2527,불발/NNG,0.6726213801532344,17.0,35.0,52.0
2528,협상안/NNG,0.5275461805123408,8.0,21.0,29.0
2529,정기적금/NNG,0.6924043619224471,7.0,14.0,21.0
2530,기간조정/NNG,0.4186631025577588,13.0,43.0,56.0
2531,상계관세/NNG,0.7553502130063061,6.0,11.0,17.0
2532,박재/NNG,0.0532618739940344,1.0,26.0,27.0
2533,인플레이션/NNG;높/VA,0.4260949919522752,4.0,13.0,17.0
2534,금융상품/NNG,0.4934375912550773,62.0,174.0,236.0
2535,수요/NNG;위축/NNG,0.6231639257302025,9.0,20.0,29.0
2536,현시점/NNG,0.6321952869726692,21.0,46.0,67.0
2537,조회/NNG,0.2357121232076416,16.0,94.0,110.0
2538,파이/NNG,0.3612544496986681,6.0,23.0,29.0
2539,사업체/NNG,0.2692683629698406,7.0,36.0,43.0
2540,협력/NNG,0.6272003637145037,101.0,223.0,324.0
